star,title,quote,num,link,article
8.2,"

    一天


    

  ","★ 安妮·海瑟薇主演电影One Day原著
★ 英国年度小说榜No.1
★ 31国译本掀起全球浪漫风潮
聪慧狡黠、出身平凡的爱玛与俊美自恋的花花公子德克斯特... ","
        (4306人评价)
    ",https://book.douban.com/subject/6890671/,"
        
  
  (英)大卫·尼克斯 / 王臻 / 南海出版公司 / 2012-1 / 29.80元

      "
8.0,"

    给樱桃以性别


    

  ","《橘子不是唯一的水果》姐妹篇
1990年E.M.福斯特获奖作品
2009年《泰晤士报》“六十年六十佳图书”入选作品
米兰•昆德拉的哲学架构+卡尔维诺的优雅叙... ","
        (1688人评价)
    ",https://book.douban.com/subject/10740054/,"
        
  
  [英] 珍妮特·温特森 / 邹鹏 / 新星出版社 / 2012-6 / 25.00元

      "
8.7,"

    爱达或爱欲


    
      ,

  ","一场永不魇足的青春热恋
一座用语言构建的时空迷宫
囊括以往作品的一切主题
《洛丽塔》之父纳博科夫最富诗意的巅峰之作
中译本首度出版
一字未删  完整呈现大师... ","
        (332人评价)
    ",https://book.douban.com/subject/24871651/,"
        
  
  [美] 弗拉基米尔·纳博科夫 / 韦清琦 / 上海文艺出版社 / 2013-10 / 49.00

      "
8.9,"

    希区柯克悬念故事集


    

  ",《希区柯克悬念故事集(软精装·典藏版)》内容简介：希区柯克对杀人狂的一段评论，很典型地表明了他对这类人的态度，他说：“人们常常认为，罪犯与普通人是大不相同的... ,"
        (2744人评价)
    ",https://book.douban.com/subject/4116629/,"
        
  
  （美）希区柯克 / 王强 / 中央编译出版社 / 2009-9 / 68.00元

      "
8.8,"

    欧·亨利短篇小说选


    

  ","据Garden City Publishing Co, Inc 1937年版The Complete Works of O'Henry选译，包括“爱的奉献”... ","
        (7269人评价)
    ",https://book.douban.com/subject/1254731/,"
        
  
  [美] 欧·亨利(O’Henry) / 王永年 / 人民文学出版社 / 2003-01 / 15.00元

      "
8.6,"

    写作这回事


    
      ,

  ","“Long live the King!”（一语双关，既是“国王万岁！”，又是“ 斯蒂芬·金万岁！”）美国《娱乐周刊》在《写作这回事》出版之际大声欢呼。
一... ","
        (3498人评价)
    ",https://book.douban.com/subject/3888123/,"
        
  
  [美]斯蒂芬·金 / 张坤 / 上海译文出版社 / 2009.08 / 28.00

      "
8.4,"

    更多的人死于心碎


    

  ",,"
        (411人评价)
    ",https://book.douban.com/subject/1438394/,"
        
  
  [美]索尔·贝娄(Saul Bellow) / 李耀宗 / 中国文联出版公司 / 1992-2 / 5.90元

      "
8.3,"

    小谎言


    

  ","她们的故事，可能发生在任何人身上……
———————— * ————————
“我不会加入学校里的任何派系。”初来乍到，珍知道，作为单亲妈妈，你的疏离就是礼... ","
        (463人评价)
    ",https://book.douban.com/subject/26756561/,"
        
  
  [澳]莉安·莫利亚提 / 黄瑶 / 广西科学技术出版社 / 2016-7 / 39.80

      "
9.1,"

    柏辽兹回忆录


    
      ,

  ",柏辽兹不是那种典型的音乐家，因此会以文学回忆录的形式表达一生。他以感性而热烈的语言写道，他如何自小对旋律和文字有着双重的敏锐，如何经历坎坷和荣耀，如何像浮士... ,"
        (30人评价)
    ",https://book.douban.com/subject/26924030/,"
        
  
  [法] 埃克托尔·柏辽兹 / 冷杉、佟心平 / 后浪丨北京联合出版公司 / 2017-1 / 78.00元

      "
9.2,"

    希腊三部曲Ⅰ 追逐阳光之岛


    
      ,

  ",“希腊三部曲”系列，是保育顽童达雷尔的经典代表作，描写全家人从沉郁的英国移居到阳光的国度——希腊科孚岛，在这座无猜的小岛上生活五年的点点滴滴。他以丰富的幽默... ,"
        (345人评价)
    ",https://book.douban.com/subject/3023897/,"
        
  
  Gerald Durrell / 唐嘉慧 译 / 中国人民大学出版社 / 2008.4 / 29.80元

      "
9.5,"

    燃烧的天使


    

  ","小说以十六世纪的德国为背景，讲述了一个三角的爱情故事。
一个魔鬼三番五次乔扮成上帝的使者下凡，捉弄多情的少女莱娜塔，引诱她犯下了形形色色的罪孽。骑士鲁卜列希... ","
        (21人评价)
    ",https://book.douban.com/subject/26936017/,"
        
  
  [俄]瓦·勃留索夫 / 周启超、刘开华 / 浙江文艺出版社 / 2017-1-1 / 48元

      "
8.8,"

    不适之地


    

  ",《不适之地》是孟加拉裔美国女作家茱帕·拉希里的短篇小说集。2008年4月出版后即登上《纽约时报》畅销书榜小说类第一名，并在当年的弗兰克·奥康纳国际短篇小说奖... ,"
        (662人评价)
    ",https://book.douban.com/subject/5321892/,"
        
  
  [美] 茱帕·拉希里 / 施清真 / 上海译文出版社 / 2011-3 / 27.00元

      "
8.2,"

    美好的事物无法久存


    

  ",《美好的事物无法久存》是罗恩•拉什2013年出版的短篇小说集，故事背景从美国内战时期一直延续至今，描述了粗粝生命纠缠于暴力与柔情、希望与恐惧，荒凉的美感令人... ,"
        (516人评价)
    ",https://book.douban.com/subject/26346222/,"
        
  
  [美] 罗恩·拉什 / 周嘉宁 / 上海文艺出版社 / 2015-6-20 / 28.00元

      "
8.8,"

    我曾侍候过英国国王


    

  ",《我曾侍候过英国国王(赫拉巴尔精品集)》讲述了：在中国，谁都知道米兰·昆德拉。但谁会知道博胡来米尔·赫拉巴尔？捷克作家博·赫拉巴尔，这位法学博士为自己重新建... ,"
        (861人评价)
    ",https://book.douban.com/subject/1038656/,"
        
  
  （捷克）赫拉巴尔 / 星灿等 / 中国青年出版社 / 2003-1-1 / 14.00元

      "
8.3,"

    大卫·科波菲尔（上下）


    

  ","讲到英国文学，不能不提到狄更斯；讲到狄更斯，不能不提到《大卫·科波菲尔》。俄国文豪列夫·托尔斯泰曾把本书和《圣经》并列，誉为""一切英国小说中最好的一部。""的... ","
        (4157人评价)
    ",https://book.douban.com/subject/1014144/,"
        
  
  （英）狄更斯 / 庄绎传 / 人民文学出版社 / 2003-03 / 35.00

      "
8.8,"

    浮士德博士


    
      ,

  ",本书为德国大文豪托马斯·曼晚年最令人揪心和震撼的鸿篇巨制，作者本人也对其青睐有加，另眼相看，视其为 “一生的忏悔” ，“最大胆和最阴森的作品” 。在生前最后... ,"
        (308人评价)
    ",https://book.douban.com/subject/10473352/,"
        
  
  (德)托马斯·曼 / 罗炜 / 上海译文出版社 / 2012-5-1 / 58.00元

      "
8.1,"

    漫长的告别


    

  ","《漫长的告别》是雷蒙德·钱德勒最重要的一本小说，它是钱德勒风格的集大成者。这部作品发表于1953年，是作者的第六部长篇，荣获了“爱伦·坡奖”年度最佳小说。
... ","
        (8407人评价)
    ",https://book.douban.com/subject/3013903/,"
        
  
  [美] 雷蒙德·钱德勒 / 宋碧云 / 新星出版社 / 2008-2 / 25.00

      "
7.5,"

    青春咖啡馆


    

  ",在巴黎塞纳河左岸的拉丁区，靠近卢森堡公园的奥黛翁，有一家名叫孔岱的咖啡馆。它像一块巨型磁铁一样，吸引着一群十八到二十五岁的年轻人。他们“四处漂泊，居无定所，... ,"
        (5671人评价)
    ",https://book.douban.com/subject/4714018/,"
        
  
  [法] 帕特里克·莫迪亚诺 / 金龙格 / 人民文学出版社 / 2010-5 / 16.00元

      "
8.7,"

    马丁·伊登


    

  ",《马丁·伊登》(插图本)作者杰克伦敦是著名的美国作家，也是中国人熟悉和喜爱的作家，许多人对他笔下描写的狼、穷人的生活都有深刻的印象。他出生于破产农民家庭，从... ,"
        (1173人评价)
    ",https://book.douban.com/subject/1075371/,"
        
  
  （美）杰克・伦敦 / 殷惟本 / 人民文学出版社 / 2004-01 / 18.00元

      "
7.9,"

    雨必将落下


    

  ",米歇尔•法柏的首部作品展示他异常生动的想象力，对语言深沉的爱，和具有创新意识的才艺。戏谑好玩却又感动人心，讽刺入骨却又富有人情味，这些故事总能给人以意料不到... ,"
        (1553人评价)
    ",https://book.douban.com/subject/6560651/,"
        
  
  (英)米歇尔·法柏 / 冯倩珠 / 新星出版社 / 2011-9 / 25.00元

      "
8.7,"

    印象与风景


    

  ",《印象与风景》首次出版于1918年，是作家的文学初尝，在父亲的资助下得到出版。洛尔迦一路旅行，怀着对家乡风光的丰富情感写下了这些文字，既表达了思考，抒发了情... ,"
        (24人评价)
    ",https://book.douban.com/subject/26843077/,"
        
  
  [西班牙] 加西亚·洛尔迦 / 汪天艾 / 人民文学出版社 / 2017-4-1 / 26.00元

      "
8.7,"

    路边狗


    

  ",本书是诺贝尔文学奖得主，波兰著名作家切斯瓦夫•米沃什的散文集。书中包含多种文体，第一部分“路边狗”，由简短的冥想、思考和诗歌组成；第二部分题为“贡献出来的话... ,"
        (84人评价)
    ",https://book.douban.com/subject/26955196/,"
        
  
  [波兰] 切斯瓦夫·米沃什 / 赵玮婷 / 花城出版社 / 2017-1 / 39.00元

      "
7.8,"

    北回归线


    

  ","【我的书不是关于性的，而是关于自我拯救的。 ——亨利•米勒】
亨利•米勒的作品中存在着露骨的性描写，英语国家长期拒绝发表他的作品。其早期作品首先在法国出版，... ","
        (2533人评价)
    ",https://book.douban.com/subject/1083317/,"
        
  
  亨利・米勒 / 袁洪庚 / 中国人民大学出版社 / 2004-1 / 19.80

      "
8.6,"

    夜


    

  ","那一天，我们登上开往地狱的火车，以为只是一次不太舒适的旅行。
-----------------------------------------------... ","
        (625人评价)
    ",https://book.douban.com/subject/25900687/,"
        
  
  [美] 埃利·威塞尔 / 袁筱一 / 南海出版公司 / 2014-8 / 32.00元

      "
7.4,"

    哈利·波特与被诅咒的孩子


    
      ,

  ",身为“大难不死的男孩”，哈利•波特一直生活得很艰难。如今他是一个超负荷工作的魔法部雇员，一个已婚男人，三个学龄孩子的父亲，日子过得并不轻松，与小儿子阿不思之... ,"
        (3112人评价)
    ",https://book.douban.com/subject/26871656/,"
        
  
  [英] 约翰·蒂法尼、杰克·索恩、J.K.罗琳 / 马爱农 / 人民文学出版社 / 2016-10 / 69.00元

      "
8.3,"

    给一个未出生孩子的信


    
      ,

  ","《给一个未出生孩子的信》是一本社会历史、真诚忏悔与虚构故事的混合物，是作者“刻骨铭心的情感经历这颗精子”和“想象力这颗卵子”天然受孕的结果。
它的主题不仅涉... ","
        (3826人评价)
    ",https://book.douban.com/subject/4266008/,"
        
  
  [意] 法拉奇 / 毛喻原、王康 / 上海三联书店 / 2010-03 / 26.00

      "
7.3,"

    与往事说再见


    

  ",《与往事说再见》通过女主角露易斯写给前男友克莱芒的书信来表现爱情的得失、痛苦和痊愈。露易斯始终无法摆脱分手的阴影，为了使自己从回忆中走出来。她开始了旅行——... ,"
        (649人评价)
    ",https://book.douban.com/subject/10345585/,"
        
  
  (法)菲利普·贝松 / 潘巧英 / 上海社会科学院出版社 / 2012-3 / 22.00元

      "
8.0,"

    夜色温柔


    

  ","菲茨杰拉德最呕心沥血的自传体长篇小说
现代文库评选的二十世纪最伟大的百部英语作品之一
女电影演员露丝玛利在戛纳海滩上遇见了主人公狄克·戴弗，一位精神病医生。... ","
        (1256人评价)
    ",https://book.douban.com/subject/5406557/,"
        
  
  [美]F·S·菲茨杰拉德 / 汤新楣 / 上海译文出版社 / 2011-1 / 39.00元

      "
8.8,"

    骑兵军


    
      ,

  ",《骑兵军》是俄罗斯著名作家巴别尔的一部名作。这是一部流传了八十年的奇书，也是用青春的铁和花，锻打成的文学瑰宝。作者是20世纪俄罗斯文学天才伊萨克・巴别尔。1... ,"
        (796人评价)
    ",https://book.douban.com/subject/1074155/,"
        
  
  （俄）伊萨克・巴别尔 / 戴骢 / 人民文学出版社 / 2004-09 / 25.00

      "
8.0,"

    戏梦巴黎


    

  ",《戏梦巴黎》内容简介：那是个充满梦想、激情的年代，那是个电影和性爱的年代。1968年巴黎五月学运前夕，美国少年马修在法国电影艺术馆邂逅波希米亚风的孪生兄妹泰... ,"
        (1457人评价)
    ",https://book.douban.com/subject/4262685/,"
        
  
  (英) 阿代尔 / 冯涛 / 上海译文出版社 / 2010-3 / 20.00元

      "
8.8,"

    小说鉴赏


    

  ",美国新批评派学者布鲁克斯和沃伦合编的一部短篇小说鉴赏集，是新批评理论观点和方法在小说批评与理论领域的体现。选用各种题材和多种风格的短篇小说，加以分析讨论和互... ,"
        (580人评价)
    ",https://book.douban.com/subject/1950154/,"
        
  
  [美]克林斯·布鲁克斯（C. Brooks）、[美]罗伯特·潘·沃伦（R. P. Warren） / 主万、冯亦代、丰子恺、草婴、汝龙 / 世界图书出版公司 / 2012-10-1 / 78.00

      "
7.6,"

    一个人的朝圣2


    
      ,

  ","在《一个人的朝圣》里，65岁的哈罗德，87天行走627英里，只为了一个信念：只要他在走，奎妮就会活下来。
这是故事的另一面，这是奎妮，这里有一个埋藏了20年... ","
        (2377人评价)
    ",https://book.douban.com/subject/26584387/,"
        
  
  蕾秋·乔伊斯 / 袁田 / 北京联合出版公司 / 2015-8-1 / CNY 36.00

      "
